student_id,age,gender,country,device_type,internet_speed_mbps,study_hours_weekly,login_frequency_weekly,avg_session_duration_min,video_watch_time_min,assignments_submitted,forum_posts,quiz_attempts,avg_quiz_score,attendance_rate,engagement_score,final_grade,dropout
7204,41,Female,Australia,Laptop,48.61,8.93,6,43.846348033254074,387.9197029876781,1,3,7,85.19,0.66,6.218598514938391,41.98268608977078,0
7205,45,Female,India,Mobile,61.66,12.07,14,37.210410935058476,352.39557814439485,1,8,4,55.16,0.64,6.382977890721974,38.85157557573796,0
7206,38,Male,UK,Laptop,42.25,8.64,9,31.147457583743563,324.27980858499694,1,6,3,55.67,0.97,5.013399042924986,27.67460144315712,0
7207,47,Female,UK,Tablet,46.98,3.5,4,37.79302755916046,211.41426301060505,6,9,5,52.71,0.67,4.307071315053025,29.674576536587367,0
7208,20,Female,Australia,Tablet,43.06,19.19,3,42.65785470306329,275.1938079179845,6,1,3,72.4,0.71,8.932969039589922,34.585012613148244,0
7209,45,Male,USA,Tablet,51.72,9.96,12,25.669415094479792,115.44065097825865,1,4,3,86.45,0.45,4.365203254891293,44.2952455606856,1
7210,20,Male,Germany,Tablet,61.99,16.14,11,27.35727207104228,314.0444946294128,6,1,7,47.69,0.57,9.012222473147064,23.652070800168815,1
7211,30,Male,Australia,Laptop,53.17,9.57,2,33.55061904744612,249.77645320319633,0,11,1,62.87,0.68,4.3198822660159815,37.67297404649734,0
7212,39,Male,Australia,Laptop,49.92,7.62,13,22.10252436239447,239.8292912126972,7,9,5,58.2,0.77,5.885146456063486,28.091295065687024,0
7213,19,Female,India,Laptop,32.78,9.44,7,47.70962320454991,487.5829758553863,9,4,4,94.58,0.91,7.869914879276931,46.37344819329906,0
7214,33,Female,Australia,Laptop,39.4,11.95,5,46.054835806286945,377.70257729506125,3,12,2,64.55,0.88,6.473512886475307,32.901452436127876,0
7215,39,Male,Canada,Laptop,40.95,10.84,2,41.16559048638159,261.24547335738606,5,12,7,73.42,0.61,6.9582273667869305,42.406994790162614,0
7216,49,Male,India,Mobile,62.53,7.74,11,27.725712108354617,160.28733251534453,5,9,5,65.67,0.5,5.123436662576722,34.6428464342223,1
7217,46,Male,Australia,Tablet,51.07,11.86,7,40.5670174942418,300.4132237023648,5,3,4,72.85,0.52,6.860066118511823,46.29972052027786,1
7218,23,Male,Australia,Tablet,43.3,10.78,7,49.465660970798055,364.4975293892537,8,13,2,51.12,0.93,7.056487646946268,18.424802986289684,0
7219,25,Female,Germany,Mobile,46.62,11.68,4,30.778044570746072,286.83857134145575,9,13,5,48.6,0.47,7.738192856707278,21.749122540272005,1
7220,40,Female,UK,Tablet,47.57,12.17,6,13.056684185194435,226.8739384268009,2,14,6,67.18,0.82,6.385369692134005,33.43543127160793,0
7221,25,Female,Canada,Tablet,36.85,10.32,10,35.94458514735007,201.94447334602586,3,2,5,79.2,0.44,5.705722366730129,44.22416831092711,1
7222,47,Female,USA,Tablet,46.72,13.35,13,14.886715255102668,243.81057296775444,8,9,6,45.58,0.73,8.024052864838772,25.534165564535876,0
7223,42,Female,Germany,Mobile,48.57,8.6,5,20.2097148370189,379.3825301188512,8,12,2,63.35,0.43,6.476912650594256,32.29063954297552,1
7224,23,Male,India,Laptop,36.3,11.37,3,34.75011733540795,471.7319715173886,4,1,7,46.05,0.59,7.969659857586943,32.900074599443144,1
7225,31,Male,Germany,Laptop,51.46,11.49,1,9.775365605440292,250.47404902513898,6,12,1,56.46,0.7,6.099370245125695,29.412636090447567,0
7226,49,Female,USA,Laptop,33.99,9.14,13,11.01904366289914,323.32123684044416,9,11,3,72.7,0.79,6.75860618420222,33.71908071382692,0
7227,20,Female,India,Laptop,34.75,9.42,3,36.985865400303084,233.17430118137432,1,14,1,63.82,0.99,4.391871505906872,33.944534731994416,0
7228,27,Male,Canada,Tablet,61.87,6.27,14,34.04424941446128,354.44553248895886,6,5,1,64.37,0.89,5.053227662444795,33.4610854411341,0
7229,20,Female,India,Mobile,38.13,14.8,14,55.87804016641486,360.24785456715915,3,4,3,62.83,0.76,7.441239272835796,33.64637052952534,0
7230,49,Female,India,Laptop,60.68,14.82,14,24.18678981469435,291.27199291582696,0,3,2,56.47,0.49,6.302359964579135,39.33099490746501,1
7231,44,Female,USA,Mobile,44.74,13.61,5,34.139185413890885,463.93604918987114,8,13,5,73.45,0.73,9.002680245949355,36.534333992077364,0
7232,29,Female,India,Tablet,59.67,8.69,9,34.034527257409145,406.4801827066892,4,12,2,80.7,0.72,5.839400913533447,40.68819016997114,0
7233,34,Male,Germany,Laptop,30.75,6.3,13,50.34566015638262,93.17847940742246,6,3,5,79.08,0.66,4.555892397037113,50.95115920801413,0
7234,44,Female,UK,Tablet,60.18,15.12,10,37.20705602177633,148.813216765634,4,4,4,74.97,0.45,6.8800660838281695,37.391815590847024,1
7235,48,Female,USA,Tablet,36.62,13.89,6,38.58311269242396,464.9112716833905,3,9,1,72.94,0.55,7.291556358416952,43.89391350287126,1
7236,46,Female,USA,Laptop,26.58,5.41,12,43.107525184807685,360.8654573558077,2,6,1,54.11,0.59,4.027327286779038,26.051805544856066,1
7237,48,Female,USA,Mobile,37.99,12.98,1,42.4222579704483,306.21333023365764,1,1,5,72.68,0.51,6.6250666511682885,34.21207957969607,1
7238,22,Female,Germany,Laptop,48.31,6.54,3,31.52405193988492,195.4213013549163,9,6,4,65.22,0.93,5.539106506774581,38.822923443194384,0
7239,47,Male,Germany,Tablet,32.81,6.52,8,40.65286575040609,222.56434663128857,0,1,6,63.41,0.44,4.268821733156443,25.016132855559757,1
7240,37,Male,Germany,Mobile,52.08,11.3,1,32.51807110646511,356.5569567598798,5,9,6,54.19,0.5,7.372784783799399,36.33975849136928,1
7241,42,Male,Australia,Mobile,41.94,10.9,3,23.20666642203318,134.89552632983677,3,9,1,42.91,0.6,4.7444776316491835,25.648930562349197,0
7242,48,Female,Germany,Laptop,46.32,6.45,7,21.64378040251455,185.03984508287067,0,0,2,66.33,0.86,3.2601992254143535,35.77592542186988,0
7243,26,Female,India,Laptop,44.76,9.37,13,57.26152737144022,324.7954546488573,5,0,6,77.35,0.66,6.634977273244286,52.46661400839485,0
7244,48,Male,USA,Laptop,33.18,5.86,13,50.33185991571024,381.9076303034275,3,6,5,73.72,0.83,5.267538151517137,47.032536402880034,0
7245,47,Male,Australia,Mobile,78.72,14.63,7,27.15120807774636,350.4072304326782,6,11,5,42.78,0.71,8.34103615216339,29.379471990702122,0
7246,38,Female,USA,Mobile,62.83,10.12,13,28.202543429853336,43.39360984692121,5,9,5,33.67,0.88,5.252968049234606,21.083627364009025,0
7247,43,Female,Canada,Laptop,33.26,5.53,1,33.810597858227624,427.20199360466864,7,12,4,70.91,0.95,5.995009968023344,41.846992167428446,0
7248,37,Male,UK,Tablet,55.71,5.02,8,22.337929543521607,295.1877048713182,7,13,6,63.39,0.95,5.581938524356591,32.344378075859325,0
7249,24,Female,India,Mobile,70.84,10.88,10,41.220672934908144,127.47117192615579,6,13,2,65.01,0.76,5.501355859630779,34.167722686986544,0
7250,48,Female,UK,Tablet,30.37,2.2,2,34.81529649026608,449.1471481886658,0,7,1,37.35,0.96,3.105735740943329,20.975501547174115,0
7251,39,Male,India,Laptop,81.37,10.64,1,61.28526048404719,216.49059737622392,8,9,1,61.99,0.98,6.074452986881119,35.170597067201555,0
7252,21,Female,India,Laptop,37.92,13.67,11,54.35921915283776,333.01358234946093,8,10,2,93.08,0.79,7.766067911747305,52.96081906299049,0
7253,30,Female,India,Tablet,32.88,7.2,5,34.86407821950303,611.8775361901595,0,1,7,75.79,0.47,6.619387680950798,38.91793641902028,1
7254,30,Female,USA,Laptop,67.44,11.15,3,36.22412590868913,431.6942847596811,2,8,7,66.08,0.59,7.303471423798406,29.824124110933194,1
7255,48,Male,UK,Tablet,45.66,13.3,4,24.541719987431335,198.3228315531781,7,2,6,75.06,0.47,7.581614157765891,37.15073366784428,1
7256,27,Female,UK,Tablet,24.68,9.93,7,65.6765656475272,153.81973516317018,1,5,1,78.81,0.66,4.1480986758158505,44.26588141576258,0
7257,35,Female,Germany,Mobile,62.85,9.78,8,58.02945542475932,438.16561187865153,6,12,5,73.7,0.59,7.3248280593932575,35.09820941957054,1
7258,34,Male,UK,Tablet,48.4,9.25,14,45.69633456623255,413.0070206796689,7,12,5,67.59,0.44,7.240035103398345,34.472167825717804,1
7259,37,Female,Germany,Laptop,47.18,16.08,3,10.143434338474648,342.62599765906447,6,7,6,76.87,0.92,8.937129988295322,37.88279997912904,0
7260,37,Female,Canada,Laptop,54.94,12.09,5,68.58992608969487,180.53415811263721,6,14,6,88.51,0.64,6.929670790563186,60.21225307883097,0
7261,30,Female,Germany,Laptop,52.5,9.56,2,60.864107685762185,434.81398586771843,0,2,3,35.16,0.56,5.642069929338591,19.066701018855913,1
7262,34,Male,Australia,Laptop,43.72,11.07,6,50.34890746439507,123.09587402184079,6,0,2,73.11,0.62,5.5364793701092045,32.6734868560303,0
7263,39,Male,India,Laptop,49.61,13.16,1,49.54155393065378,246.49869365207854,5,8,1,48.69,0.86,6.380493468260393,21.612810253308268,0
7264,21,Female,USA,Mobile,42.83,6.44,2,26.421163906812474,149.86536972828236,2,11,3,42.95,0.48,3.6813268486414117,21.238232875712153,1
7265,18,Male,Australia,Mobile,32.59,5.4,14,52.357403157015774,419.070448716917,8,12,2,65.41,0.86,5.715352243584586,42.73694314475223,0
7266,18,Male,India,Mobile,56.49,4.54,1,53.85376770130802,333.59083674761246,7,9,4,92.83,0.48,5.229954183738062,42.4290982663469,1
7267,32,Male,Canada,Tablet,45.02,14.36,6,14.004051043164477,430.70660228467256,7,5,5,67.46,0.59,8.861533011423363,29.057649930430053,1
7268,30,Male,Australia,Mobile,45.25,14.57,6,50.586571728552535,283.32275162975884,8,4,2,54.94,0.59,7.787613758148794,25.528394481837985,1
7269,34,Male,USA,Tablet,67.82,15.15,4,41.780486813656836,138.9836070878131,1,0,7,78.78,0.8,6.839918035439066,51.37305433522421,0
7270,41,Male,Canada,Tablet,42.78,17.0,13,23.28836776760993,396.35640170949216,4,3,2,76.38,0.97,8.28178200854746,33.80673993506035,0
7271,43,Male,Australia,Mobile,73.17,11.91,6,53.188212484754885,138.60961743173763,0,0,6,65.97,0.7,5.466048087158688,31.07903994398689,0
7272,25,Male,India,Laptop,50.14,7.43,9,13.123323889739346,205.15749696173347,5,9,5,44.46,0.94,5.254787484808667,17.316635684002613,0
7273,35,Male,USA,Mobile,55.85,5.46,8,47.73388960797748,354.9863290505728,7,5,2,69.11,0.56,5.212931645252865,32.069059901738676,1
7274,44,Female,Canada,Tablet,16.71,7.28,1,50.283129452336055,266.426031021171,0,8,3,47.84,0.67,4.116130155105855,29.548071849285186,0
7275,30,Male,Australia,Tablet,70.08,4.9,5,29.231625267748612,268.43531506651277,0,5,4,40.46,0.7,3.6121765753325636,19.608358330748466,0
7276,40,Male,Germany,Tablet,49.86,11.35,3,50.164020438742455,369.7040238463934,2,0,1,86.29,0.6,5.853520119231967,46.77062210805586,0
7277,31,Female,UK,Mobile,91.85,15.13,3,36.2753762333509,192.74131310176557,3,8,5,43.73,0.64,7.102706565508827,20.272017711043613,0
7278,25,Female,India,Mobile,21.09,13.26,9,35.69336049164943,324.1699435322257,4,7,7,99.52,0.88,7.7988497176611284,49.326046171322304,0
7279,25,Female,Germany,Tablet,68.32,5.71,9,14.856799534304542,300.06054444044395,9,11,1,83.22,0.72,5.2133027222022195,38.9106940626996,0
7280,44,Female,Canada,Mobile,70.81,17.85,7,19.865334835277384,203.6397511168342,1,8,1,56.76,0.87,6.773198755584172,34.90415816601801,0
7281,43,Male,Canada,Mobile,58.75,11.79,13,39.73660020144108,365.6727769841408,2,2,7,114.99,0.82,7.165363884920704,54.99712210782258,0
7282,32,Male,Australia,Tablet,52.81,5.81,13,45.08806894315454,234.07250046273205,1,4,3,48.61,0.75,3.7133625023136605,34.85223514948471,0
7283,44,Male,Australia,Mobile,51.0,11.39,9,47.97844171202718,410.2548613192972,1,14,3,78.47,0.66,6.268274306596487,37.81541974293173,0
7284,30,Female,USA,Mobile,41.99,5.09,6,17.877267253526416,362.3743604896087,4,5,6,57.04,0.92,5.338871802448043,27.229400832387935,0
7285,24,Male,Germany,Laptop,55.81,14.85,3,43.44409465328444,55.44200885096336,9,7,4,94.35,0.43,7.332210044254817,52.5847033800587,1
7286,22,Male,Canada,Laptop,48.27,4.87,3,62.108802292319524,210.8543760958221,3,12,7,56.62,0.53,4.51527188047911,28.813698751956288,1
7287,34,Female,USA,Mobile,36.97,9.28,14,24.874764441034273,236.4396956260448,9,2,2,63.11,0.49,6.166198478130224,30.37928263155263,1
7288,45,Female,UK,Mobile,38.42,14.05,10,49.101292601434274,356.4218762826871,5,1,3,59.04,0.95,7.597109381413436,30.12971985655262,0
7289,42,Female,UK,Mobile,32.26,0.18,5,48.813712695557236,320.3095524479019,0,2,4,65.83,0.72,2.45554776223951,26.201725774925226,0
7290,46,Female,USA,Tablet,28.77,8.46,14,59.338169899640896,15.475343480274887,8,9,7,67.29,0.95,5.615376717401375,31.272669478323557,0
7291,33,Female,Germany,Mobile,63.1,7.26,5,29.282577843040077,284.4140671125464,3,3,1,43.47,0.42,4.400070335562732,13.229892223118403,1
7292,40,Male,USA,Mobile,30.24,19.91,3,56.84057281432037,417.02847658353863,9,6,4,57.55,0.63,10.658142382917694,31.39934589720006,0
7293,19,Female,Australia,Laptop,27.88,8.83,12,33.31415703522676,180.7698745150525,7,6,4,79.6,0.52,5.7528493725752625,45.2841027120558,1
7294,39,Female,USA,Mobile,25.49,10.94,6,21.36889428640852,160.09281530677367,1,1,1,51.56,0.77,4.482464076533868,32.18612119452127,0
7295,35,Male,Germany,Laptop,30.34,10.5,9,39.490174903107366,213.90372125699338,1,2,3,63.16,0.71,5.019518606284967,38.7096897802962,0
7296,48,Male,UK,Mobile,52.18,11.64,14,1.6030540772566653,318.4058000191382,8,10,7,67.75,0.82,8.084029000095692,38.37063960427308,0
7297,34,Male,Canada,Tablet,50.29,8.37,3,24.92873300564662,383.64069777427426,8,10,7,38.28,0.61,7.429203488871371,20.621060496159235,0
7298,47,Female,UK,Mobile,50.04,8.72,11,27.089135581744046,280.638346954934,4,7,1,93.96,0.64,5.01919173477467,50.237800282481345,0
7299,24,Female,Australia,Mobile,81.77,6.69,9,37.65314795878705,252.64859535564946,5,0,3,45.29,0.85,4.870242976778247,20.484779102422344,0
7300,30,Male,Germany,Laptop,64.68,14.03,9,33.934979508888865,219.1022120443486,5,6,5,75.66,0.43,7.304511060221742,27.36812780292776,1
7301,49,Male,India,Laptop,48.32,3.83,5,37.1787071691899,137.12472390657578,9,7,7,48.79,0.67,5.034623619532879,25.051572112397185,0
7302,35,Female,Germany,Laptop,44.11,11.83,2,28.58063915959488,663.1568562705934,1,6,5,65.59,0.81,8.064784281352967,37.663113492290506,0
7303,46,Male,UK,Mobile,45.11,9.38,9,26.59154534728047,339.4950377526614,1,8,5,69.51,0.51,5.711475188763307,30.540414428447875,1
7304,31,Male,UK,Tablet,21.8,7.04,2,32.6875336994217,376.7746303343248,7,10,4,84.78,0.58,6.195873151671624,40.23185167975725,1
7305,47,Male,Germany,Laptop,34.14,13.61,7,30.203347005405487,229.05014213271102,4,3,1,62.95,0.86,6.228250710663554,33.125307644985675,0
7306,35,Male,Germany,Mobile,54.02,13.81,10,35.00880348918473,263.8067468118442,6,14,7,87.35,0.98,8.06203373405922,40.0478239167504,0
7307,30,Female,Germany,Mobile,45.36,7.63,4,29.75126170685099,270.51717907410114,1,6,5,116.15,0.86,4.841585895370505,57.19239822195685,0
7308,28,Female,UK,Mobile,36.37,6.99,10,31.8808455579938,428.8957539022784,8,9,2,60.63,0.66,6.241478769511392,32.30160813068715,0
7309,38,Female,Australia,Laptop,68.07,15.55,10,31.84327146523498,184.10321927713818,0,12,1,86.84,0.91,5.785516096385691,43.65797852188196,0
7310,47,Male,USA,Mobile,21.29,8.64,11,23.89612120168043,163.05481229660387,5,1,4,83.3,0.9,5.207274061483019,47.34502729624326,0
7311,38,Female,India,Mobile,44.84,14.45,2,42.38135384142044,24.965265642474833,7,11,2,56.66,0.47,6.259826328212375,34.836584465846116,1
7312,33,Female,USA,Laptop,44.65,13.68,11,36.02579439158387,279.36790311288786,6,3,5,69.11,0.58,7.700839515564439,36.38046061936615,1
7313,40,Male,Australia,Mobile,71.01,13.89,11,68.96961556880633,464.7925397396675,2,9,7,83.5,0.83,8.290962698698339,44.33214912559783,0
7314,34,Male,UK,Mobile,81.18,8.54,14,21.188579360957984,280.548647111014,2,5,2,97.82,0.64,4.764743235555071,55.19796969720368,0
7315,25,Female,USA,Tablet,37.6,8.46,14,28.305183182935878,356.6255375787229,1,0,3,60.89,0.76,5.121127687893615,39.800376981637555,0
7316,36,Male,Germany,Mobile,63.27,11.54,10,58.033391409189704,174.01936610835867,5,13,1,79.27,0.7,5.532096830541793,46.37285458714513,0
7317,37,Male,Canada,Tablet,64.43,15.44,3,76.62142804424343,312.6317742493855,8,14,5,44.96,0.57,8.795158871246928,23.8675640505621,1
7318,32,Female,Germany,Laptop,52.35,7.24,6,24.78517304991644,267.0559511757685,2,1,4,96.13,0.97,4.707279755878843,37.60400679815477,0
7319,26,Female,India,Laptop,20.89,15.56,11,17.556230003318724,210.3157032195676,2,3,6,56.24,0.98,7.319578516097839,22.691056620072732,0
7320,37,Female,Germany,Tablet,34.07,12.56,12,61.106087134334786,-6.950321468060281,3,1,1,63.04,0.81,4.533248392659698,24.404672023112106,0
7321,27,Male,Canada,Tablet,57.6,4.66,10,19.955065170520864,621.9831312628501,1,5,6,75.19,0.58,5.907915656314251,31.961481540839017,1
7322,29,Male,UK,Tablet,58.82,15.82,1,61.702281948982716,195.76154362688993,6,0,2,81.37,0.53,7.3248077181344495,40.56699630658067,1
7323,48,Male,USA,Mobile,32.65,10.12,7,9.23638698096142,217.01368157647093,4,2,6,62.62,0.93,6.121068407882354,37.57841136334836,0
7324,38,Male,Germany,Mobile,36.74,4.58,11,58.76385520237259,211.3683408796748,4,12,2,46.98,0.86,3.630841704398374,25.68732379645705,0
7325,40,Male,Australia,Tablet,29.65,5.96,13,31.166862234113516,391.05366525596577,1,0,3,91.97,0.83,4.543268326279829,47.36614440471872,0
7326,49,Male,USA,Tablet,61.67,8.48,11,10.49483994616304,256.1157554762902,7,5,3,56.23,0.9,5.824578777381451,25.364037449104288,0
7327,37,Female,India,Tablet,45.1,16.19,14,33.541827153178666,380.446012570918,5,6,3,77.87,0.49,8.359230062854591,43.65502613603607,1
7328,47,Female,Australia,Laptop,8.51,2.97,1,14.957693668839998,180.69582791692562,6,14,1,60.05,0.61,3.1944791395846286,32.73642690823326,0
7329,18,Male,Australia,Mobile,85.51,6.34,11,27.67402791950839,478.3951848594595,5,7,6,63.0,0.99,6.493975924297297,36.93935079729446,0
7330,42,Female,USA,Mobile,62.97,12.79,1,48.60271308555664,226.62403730857793,7,4,2,60.31,0.77,6.77012018654289,31.981863287628244,0
7331,37,Female,India,Laptop,29.63,7.64,9,31.01659761612137,250.62891606328782,4,8,2,93.38,0.63,4.745144580316439,45.02332741569071,0
7332,26,Female,India,Mobile,25.05,14.12,7,31.329030363302483,278.1805599785478,8,2,1,69.83,0.53,7.42690279989274,34.13028244235533,1
7333,39,Male,Australia,Tablet,30.93,6.78,2,38.646110090222535,468.0547540969195,5,9,6,52.34,0.76,6.574273770484598,27.123858359811454,0
7334,32,Female,Germany,Mobile,23.3,5.27,7,62.33932248245499,416.4443726763797,2,13,7,106.87,0.95,5.463221863381899,67.48045357980911,0
7335,18,Female,Australia,Tablet,56.84,13.09,12,59.16093453606081,308.9035733621993,1,3,5,56.94,0.46,6.671517866810996,35.33630065047746,1
7336,29,Male,Australia,Laptop,20.52,15.15,3,43.471117267067015,422.41172560190046,8,0,2,81.54,0.98,8.657058628009503,42.481211583023764,0
7337,20,Male,Australia,Laptop,76.48,0.51,6,34.64572235629261,285.0831387743768,2,4,1,75.23,0.69,2.178415693871884,49.40594021677951,0
7338,28,Male,Canada,Mobile,63.75,11.04,8,69.36327243418503,368.8865846314804,4,11,5,76.79,0.78,6.956432923157402,34.86194103313492,0
7339,19,Female,USA,Tablet,70.16,14.74,11,47.19257887410888,411.188083325443,0,9,3,54.32,0.91,7.077940416627214,31.31553268144483,0
7340,33,Female,India,Tablet,58.11,7.35,9,36.53077804935559,334.4001526105994,7,6,3,58.59,0.62,5.8770007630529975,24.57110333008911,0
7341,26,Female,India,Mobile,52.63,14.04,12,38.61020620815898,211.07142179501238,0,7,6,43.68,0.64,6.467357108975062,24.27918916156693,0
7342,49,Male,India,Laptop,50.67,5.29,6,46.26853822506733,445.2311894211371,5,9,4,69.91,0.76,5.613155947105685,39.95750641089448,0
7343,32,Male,UK,Tablet,65.95,5.69,1,53.89196076732715,320.17169410286965,6,0,3,65.92,0.55,5.107858470514348,28.886128905541476,1
7344,29,Male,Australia,Mobile,28.25,7.34,9,55.5201599593145,422.8889662295878,0,2,4,74.08,0.61,5.1164448311479385,41.99563588094933,0
7345,18,Female,USA,Tablet,46.14,9.78,14,27.26588356426515,257.8249423781057,1,6,5,70.24,0.45,5.423124711890528,34.2566065105713,1
7346,30,Female,USA,Tablet,36.68,9.44,6,37.29759856973756,419.5072627542762,4,7,1,48.66,0.79,5.929536313771381,34.03122916945479,0
7347,31,Female,India,Tablet,52.92,8.63,10,29.91997626540321,280.0249008893988,0,5,2,54.36,0.99,4.389124504446994,29.479588810439868,0
7348,42,Male,USA,Mobile,34.83,9.06,10,51.80989732447226,222.2676225696615,8,0,7,66.5,0.78,6.829338112848308,34.151761578398016,0
7349,42,Male,USA,Laptop,54.8,12.99,10,32.24720611048025,390.0779266870301,5,6,1,64.32,0.45,7.0473896334351505,45.16991839823678,1
7350,25,Female,UK,Laptop,60.22,17.39,8,38.99375190834742,276.3692661295436,0,7,4,61.16,0.76,7.398846330647717,31.404636334563076,0
7351,25,Female,India,Laptop,55.26,14.35,13,27.22880747959497,256.5969184232407,5,1,6,106.69,0.58,7.787984592116204,55.56393696304133,1
7352,44,Female,USA,Mobile,58.9,5.26,11,23.206845996049445,333.13299287976133,1,6,6,74.44,0.74,4.643664964398807,37.22250199510516,0
